id,Geographic Area Name,5 to 14 years,15 to 17 years,Under 18 years,18 to 24 years,15 to 44 years,16 years and over,18 years and over,21 years and over,60 years and over,62 years and over,65 years and over,75 years and over
0500000US32031,"Washoe County, Nevada",56665,16579,100775,41473,185057,376391,364960,346714,109326,97240,76172,27842
0500000US33013,"Merrimack County, New Hampshire",16593,5285,28595,13757,55344,125929,122537,116301,39911,34180,28423,11421
0500000US39045,"Fairfield County, Ohio",20491,7259,37178,13181,58590,123258,118604,113005,34397,29966,24675,9985
0500000US45041,"Florence County, South Carolina",18716,5327,32696,12057,51811,109261,105463,100370,32156,28290,23398,9087
0500000US48005,"Angelina County, Texas",12724,3671,22101,7786,32065,67221,64991,61120,19192,17440,13896,6072
0500000US53057,"Skagit County, Washington",15544,4624,27977,8635,46204,103110,100229,96808,35896,32008,26616,10840
0500000US53067,"Thurston County, Washington",34516,10352,61381,22307,113459,232674,225038,215347,68690,60442,49236,17819
0500000US54039,"Kanawha County, West Virginia",19499,6245,35252,13406,63707,149196,145202,140040,50946,46861,37659,15634
0500000US55025,"Dane County, Wisconsin",61893,18388,110871,71949,248661,444373,431493,403435,104990,91293,74937,29457
0500000US01097,"Mobile County, Alabama",53110,16973,96777,36769,161345,328844,316980,302356,92616,80413,66558,27185
0500000US06013,"Contra Costa County, California",148186,47120,259788,93356,442714,921374,890427,852577,253902,222905,181267,74909
0500000US12083,"Marion County, Florida",37093,11349,65788,26487,109201,302081,294189,282145,129048,120229,104024,48290
0500000US12091,"Okaloosa County, Florida",26341,6207,46397,18666,81984,165566,160872,153043,46296,40735,34105,13384
0500000US12117,"Seminole County, Florida",55643,18049,98391,38639,190075,381304,369441,354027,103082,88933,72734,29912
0500000US13073,"Columbia County, Georgia",23028,6481,39146,13976,60999,119501,115145,107713,30197,25754,21329,7195
0500000US13095,"Dougherty County, Georgia",12094,3310,21221,13454,38823,72097,70022,63867,19136,16467,13899,5618
0500000US13151,"Henry County, Georgia",34146,11607,58951,21944,94303,179510,171269,163347,39004,33098,26256,9457
0500000US13153,"Houston County, Georgia",22846,6387,38789,12665,63024,121401,116680,110859,27113,22893,18359,7104
0500000US17183,"Vermilion County, Illinois",9831,2941,18046,6417,26732,60826,58760,55964,19695,17802,15156,6876
0500000US17197,"Will County, Illinois",97979,33313,171783,63554,272595,541119,520527,492077,132395,112536,90429,35415
0500000US18141,"St. Joseph County, Indiana",35744,10802,64262,29035,107476,213187,206509,191486,61059,53125,43160,18353
0500000US19163,"Scott County, Iowa",23294,6479,41322,14544,65736,136226,131961,125021,39142,34322,27591,11635
0500000US23019,"Penobscot County, Maine",14996,4981,26744,16283,58557,127364,124352,117123,39016,33882,27761,11556
0500000US26111,"Midland County, Michigan",10237,3156,18229,6611,29662,67552,64980,62351,21712,19060,15539,6869
0500000US26115,"Monroe County, Michigan",18240,6116,32182,11895,53246,122210,118257,113112,37931,33635,27543,11472
0500000US27145,"Stearns County, Minnesota",20640,5868,36702,23823,66979,126432,122554,110478,33166,29454,23995,10646
0500000US35061,"Valencia County, New Mexico",10388,2918,17895,6243,28956,60710,58561,55686,19703,17077,13675,5431
0500000US36101,"Steuben County, New York",11721,3604,20389,7276,33168,78099,75407,72378,25936,22620,18663,7853
0500000US37097,"Iredell County, North Carolina",23701,7421,41060,13897,65928,142536,137375,130805,38571,34649,27867,11126
0500000US38017,"Cass County, North Dakota",22665,5035,40853,25258,86586,143997,140663,130891,32467,27616,21599,9272
0500000US38101,"Ward County, North Dakota",9000,2197,15949,8633,31995,53531,51795,49093,11673,10422,8462,3900
0500000US41051,"Multnomah County, Oregon",84219,24024,152900,63702,374376,674392,658980,633973,151776,134840,108862,40441
0500000US42021,"Cambria County, Pennsylvania",14089,4675,25226,11907,44156,109575,106504,101148,40498,35865,29664,13425
0500000US48485,"Wichita County, Texas",16557,4644,29552,18294,58455,105734,102512,93334,26659,23973,19162,8351
0500000US51015,"Augusta County, Virginia",8499,2414,14362,5153,25435,62717,61095,58721,22335,19348,16099,6857
0500000US51550,"Chesapeake city, Virginia",33274,9853,58199,20997,98805,189761,184435,174674,46358,39643,32045,12409
0500000US51770,"Roanoke city, Virginia",11715,3203,22229,7522,39973,79177,77691,74815,23748,20920,16905,6453
0500000US54011,"Cabell County, West Virginia",10436,3090,18444,12421,38284,76498,74780,69636,22698,20062,16984,7167
0500000US55141,"Wood County, Wisconsin",8580,2853,15666,5189,24604,59152,57389,54783,20220,18315,14940,6765
0500000US72061,"Guaynabo Municipio, Puerto Rico",7631,2758,13345,7240,30835,72581,70442,68055,25313,22276,18832,8992
0500000US01083,"Limestone County, Alabama",13965,4136,22441,6767,37137,76535,73733,69443,20633,17622,15095,6029
0500000US05051,"Garland County, Arkansas",10719,3618,19787,7875,33630,81395,79367,75100,31751,28063,22991,10304
0500000US08069,"Larimer County, Colorado",38500,12193,68998,48844,156559,288748,281520,260362,77279,67584,55002,20747
0500000US12035,"Flagler County, Florida",11087,3701,19130,6544,31409,94950,92937,89863,43227,40309,35344,16229
0500000US17201,"Winnebago County, Illinois",36954,11318,66289,23444,104204,225316,217792,207719,70425,60932,49568,21098
0500000US24025,"Harford County, Maryland",31749,10134,56172,22004,93568,204316,197784,189244,60001,52075,42005,17091
0500000US30031,"Gallatin County, Montana",13119,3815,22863,17217,54169,91778,89013,81781,21230,18026,14428,5184
0500000US37157,"Rockingham County, North Carolina",11693,3382,18386,6920,30873,74874,72304,68768,26012,23498,18633,7882
0500000US39155,"Trumbull County, Ohio",22253,7367,40677,14698,66847,162586,157950,151835,57963,51637,43149,18429
0500000US42019,"Butler County, Pennsylvania",21412,6626,37515,16241,66240,155022,150373,142741,51254,44600,34949,15180
0500000US42049,"Erie County, Pennsylvania",32743,10453,58107,26604,103475,221307,213954,201008,67077,60370,48926,20911
0500000US42079,"Luzerne County, Pennsylvania",35169,11349,62768,27460,115318,262246,254878,241387,86259,76476,63359,28062
0500000US45055,"Kershaw County, South Carolina",8400,2851,15115,5584,22316,52638,50477,48269,16382,14850,11928,4512
0500000US51107,"Loudoun County, Virginia",66684,19362,114958,29967,167278,305449,291892,280135,56737,47598,37721,14792
0500000US72135,"Toa Alta Municipio, Puerto Rico",8422,2955,14081,7378,29675,59103,57013,54590,13874,12265,10310,4215
0500000US01073,"Jefferson County, Alabama",83320,24478,149547,57830,262184,527740,509753,483902,150188,131563,104700,42724
0500000US04013,"Maricopa County, Arizona",594265,179036,1052785,408381,1805262,3478309,3358039,3183456,918193,815127,669199,281070
0500000US05069,"Jefferson County, Arkansas",8239,2540,14884,7044,26393,55309,53230,49564,16976,14620,11671,4689
0500000US05145,"White County, Arkansas",9665,3957,18295,9992,32196,63038,60432,54640,16644,14390,12307,5252
0500000US06079,"San Luis Obispo County, California",27705,8757,49675,44256,116493,240351,234335,214776,77677,70096,57594,22171
0500000US08014,"Broomfield County, Colorado",8780,3326,15867,4128,29016,55648,53400,52097,12749,11698,9618,3894
0500000US09009,"New Haven County, Connecticut",97405,31920,173312,85361,332874,705905,684308,643144,209557,183084,148789,65639
0500000US12061,"Indian River County, Florida",13856,3467,25217,8532,40749,133911,132196,128217,67498,61325,51384,24124
0500000US13021,"Bibb County, Georgia",21424,6260,37623,15534,60637,120473,115472,108406,34017,30739,23974,9704
0500000US13089,"DeKalb County, Georgia",96112,26718,175679,63455,325467,598255,580879,558221,137985,120100,93989,33760
0500000US13127,"Glynn County, Georgia",10783,3236,18678,7183,31901,68320,66541,63692,22790,20212,16955,6478
0500000US16001,"Ada County, Idaho",64070,20775,111023,41090,195351,371124,358943,340162,93661,84053,67476,25819
0500000US17111,"McHenry County, Illinois",41634,14114,72282,25109,113318,245554,236288,226235,65093,55641,44617,16900
0500000US17179,"Tazewell County, Illinois",16684,5057,29733,9649,47648,105975,102595,98857,34926,30844,25258,11158
0500000US18053,"Grant County, Indiana",7585,2172,13607,8141,24285,54145,52329,48612,17037,15406,12533,5875
0500000US18081,"Johnson County, Indiana",23464,6294,39191,13880,60978,120858,117034,111878,31561,27270,22720,9275
0500000US19103,"Johnson County, Iowa",17195,4373,30182,32740,78391,123730,121078,108399,25643,22936,17571,7026
0500000US26099,"Macomb County, Michigan",101893,34470,184009,71378,328364,713650,690750,663053,210417,183844,149007,63952
0500000US27131,"Rice County, Minnesota",8568,2844,14884,9731,27711,53662,51639,45736,14345,13072,10297,4427
0500000US29051,"Cole County, Missouri",9516,3009,17241,6449,29261,61444,59555,56664,17637,15251,12974,5057
0500000US29071,"Franklin County, Missouri",12907,4437,23753,7786,36977,83035,79917,76587,25266,22442,17948,7630
0500000US33017,"Strafford County, New Hampshire",12964,4792,24199,20838,56926,108422,105891,92917,27721,23621,19182,7849
0500000US36067,"Onondaga County, New York",54157,17353,98023,48751,178876,375891,363786,340293,111857,98103,78867,34302
0500000US36069,"Ontario County, New York",12449,4313,22309,9585,38088,89843,87555,83364,30168,26280,21645,8967
0500000US37069,"Franklin County, North Carolina",8390,2465,14621,4923,24229,54313,52939,50720,16089,14266,11633,3917
0500000US37161,"Rutherford County, North Carolina",7074,3220,13782,5291,22829,55558,53044,50396,20307,17310,14058,5867
0500000US39169,"Wayne County, Ohio",15978,4805,28092,11163,42056,91122,87875,82355,28609,25288,20264,8863
0500000US41019,"Douglas County, Oregon",12098,3857,21351,7196,34674,92283,88932,85941,36923,33418,27924,11689
0500000US42055,"Franklin County, Pennsylvania",19753,5615,34503,11426,55427,124906,120332,114827,40372,35729,29943,13430
0500000US42133,"York County, Pennsylvania",55984,17476,98940,37389,163390,361664,349333,333978,110523,98574,78138,32787
0500000US44007,"Providence County, Rhode Island",71015,22625,129957,68315,267257,522947,506127,475664,139266,119773,97383,43363
0500000US45013,"Beaufort County, South Carolina",19817,5830,35251,18128,64098,157704,153464,145994,63679,59904,51535,21214
0500000US47125,"Montgomery County, Tennessee",29904,8149,54940,23229,97321,156335,151010,142588,28140,24042,18581,8108
0500000US47165,"Sumner County, Tennessee",25254,7210,43916,13901,68761,147772,143233,137058,41123,36509,29379,11800
0500000US48251,"Johnson County, Texas",25098,7525,44421,14344,65905,132376,126940,120989,32466,28998,23673,9406
0500000US48309,"McLennan County, Texas",34605,10759,63033,36484,111282,199014,191574,176495,50911,45747,36582,15267
0500000US48397,"Rockwall County, Texas",16501,4759,27170,6705,40792,76544,73487,69834,17129,15499,12282,4658
0500000US48409,"San Patricio County, Texas",9933,3099,17745,6853,26430,51109,49148,46550,13785,12239,10035,3984
0500000US49049,"Utah County, Utah",116535,32665,207710,104937,306129,436007,414503,377622,68027,60904,48066,19287
0500000US51179,"Stafford County, Virginia",22255,7087,39247,14673,63032,115104,110713,104881,22866,19555,15406,5017
0500000US51510,"Alexandria city, Virginia",14583,3788,29435,10310,78723,133272,131095,126712,27776,23911,19595,8051
0500000US53077,"Yakima County, Washington",42329,11739,74450,24337,99407,184095,176996,167576,47905,42578,34329,13921
0500000US72025,"Caguas Municipio, Puerto Rico",13516,4805,22953,11573,47795,105333,101481,96344,33464,29838,25519,11939
0500000US01089,"Madison County, Alabama",44455,14094,80048,33799,145299,296893,286471,271065,76390,66663,55665,23347
0500000US06087,"Santa Cruz County, California",29254,9696,52617,40865,116088,227759,221638,200259,63875,56790,45349,15896
0500000US12085,"Martin County, Florida",14756,5213,26502,9779,44970,137168,134410,128941,62829,57779,50419,26005
0500000US15003,"Honolulu County, Hawaii",115023,31371,207907,90785,396403,792616,772173,737838,233253,207429,173612,79202
0500000US16055,"Kootenai County, Idaho",20899,5920,36630,12283,58980,128401,124875,118321,40751,37917,30553,12410
0500000US17113,"McLean County, Illinois",20386,6594,37134,30314,80589,140259,135694,118884,32371,29430,22728,9485
0500000US17161,"Rock Island County, Illinois",18054,5396,31980,12946,52747,115382,111497,104938,36152,32798,26909,12070
0500000US18157,"Tippecanoe County, Indiana",20969,7400,40134,46403,100521,158193,152914,130649,31377,27375,22392,9160
0500000US18177,"Wayne County, Indiana",7926,2274,14475,6164,24204,52822,51461,48972,17048,15298,12445,5595
0500000US19193,"Woodbury County, Iowa",15714,3928,26651,8838,39632,77995,75888,71220,22617,19750,15799,6743
0500000US21145,"McCracken County, Kentucky",7790,2680,14253,4776,22637,52815,51093,48569,18167,16568,13390,6385
0500000US22073,"Ouachita Parish, Louisiana",22115,6653,39163,14573,62301,119885,115312,108802,33445,28191,22852,9432
0500000US23001,"Androscoggin County, Maine",12649,3468,22257,9547,39130,87765,85422,81311,26687,23377,19292,7919
0500000US27037,"Dakota County, Minnesota",58354,17841,103633,33743,166005,333545,321790,307362,84706,72585,59233,23855
0500000US27123,"Ramsey County, Minnesota",70386,19736,128233,53936,234262,434529,421977,400062,112223,97993,79420,33289
0500000US36015,"Chemung County, New York",10071,2801,17598,7028,29101,68809,66656,63949,22180,19779,16613,7094
0500000US42097,"Northumberland County, Pennsylvania",10016,3222,17800,6233,31333,75526,73283,70866,26535,23312,19647,8729
0500000US46103,"Pennington County, South Dakota",13397,4827,25304,9046,41692,89612,86425,82154,29425,26537,20474,7978
0500000US48037,"Bowie County, Texas",12941,3693,22688,7401,37714,73446,71636,68971,21570,18667,15312,6411
0500000US48141,"El Paso County, Texas",126109,38790,228101,94776,364439,639198,612657,572502,146106,129028,103054,44580
0500000US49053,"Washington County, Utah",26084,7867,44725,14544,63514,132037,126975,120638,46419,42654,37295,16443
0500000US51003,"Albemarle County, Virginia",11704,3472,21527,13317,43937,89333,87191,79473,28230,24655,20964,9326
0500000US51680,"Lynchburg city, Virginia",8784,1694,16004,20968,40412,67335,66122,56651,16795,14941,11906,5995
0500000US53063,"Spokane County, Washington",63627,18860,114053,48071,208908,413452,400578,379195,113934,101789,83502,32954
0500000US55097,"Portage County, Wisconsin",7995,2445,13929,11057,29841,58599,57013,52077,16085,14460,11666,4840
0500000US01043,"Cullman County, Alabama",10024,3539,18892,6231,30175,66680,64550,61088,21664,18429,15541,6425
0500000US06037,"Los Angeles County, California",1215953,370433,2188893,959449,4351042,8162030,7916625,7514251,1949791,1702353,1375959,590748
0500000US06061,"Placer County, California",50434,16440,87122,29817,139547,317755,306027,294373,103122,92532,76749,33433
0500000US09013,"Tolland County, Connecticut",14791,5141,26203,25795,65956,128217,124718,109723,34279,30641,24281,10201
0500000US10005,"Sussex County, Delaware",23980,7046,42252,14517,66560,192504,187034,182513,84619,77006,63851,24355
0500000US13031,"Bulloch County, Georgia",8884,1794,14940,20505,39465,63454,62356,49560,12960,11447,8545,3371
0500000US13115,"Floyd County, Georgia",12215,4054,22625,9773,38656,78167,75302,71101,22880,20975,16533,7375
0500000US13217,"Newton County, Georgia",16323,5115,28413,12874,43957,83731,81128,74058,20765,17807,14379,5403
0500000US17031,"Cook County, Illinois",625157,187664,1129672,455985,2192347,4176128,4050821,3870539,1071308,940839,757941,325413
0500000US21047,"Christian County, Kentucky",10062,1909,19005,12306,33103,53933,52666,48760,12553,10875,8870,3940
0500000US25011,"Franklin County, Massachusetts",7371,2355,12746,4545,23633,59819,58217,56775,22771,20054,15424,5756
0500000US25013,"Hampden County, Massachusetts",57046,18665,101138,49042,184535,381901,369268,346724,109583,96801,78765,33941
0500000US26155,"Shiawassee County, Michigan",7759,3002,14566,5620,24011,55620,53626,51676,17634,15484,12597,5081
0500000US29047,"Clay County, Missouri",33447,10464,59577,19721,99202,194578,186788,178492,49877,44101,34841,13690
0500000US30063,"Missoula County, Montana",11817,3734,22121,15576,54269,98913,96670,90457,25583,22538,18257,6944
0500000US30111,"Yellowstone County, Montana",22275,5895,37615,13159,60679,126633,122522,117398,38150,32979,27163,11506
0500000US36045,"Jefferson County, New York",14393,3722,26799,14116,48852,87104,84956,80486,21841,19263,15458,6393
0500000US39063,"Hancock County, Ohio",9131,3307,16770,6579,29301,61500,59160,56123,17527,15532,12829,5609
0500000US39151,"Stark County, Ohio",45136,13821,79683,31485,132285,300641,291891,277013,97680,87234,72062,31487
0500000US42005,"Armstrong County, Pennsylvania",7184,2092,12342,4716,20825,54449,52921,50804,19628,17199,14277,6324
0500000US48139,"Ellis County, Texas",27634,8558,47748,16517,71736,137246,131688,124578,31712,27842,22760,9118
0500000US48201,"Harris County, Texas",695182,202131,1251684,435269,2064702,3575799,3446935,3267550,740322,633301,494414,185240
0500000US48291,"Liberty County, Texas",12863,4136,22869,7669,35786,66358,63454,60008,16185,13900,10882,3818
0500000US48479,"Webb County, Texas",49475,15173,90659,31705,119263,195021,185251,171333,35638,32013,26003,11185
0500000US51095,"James City County, Virginia",9215,2798,15497,5902,23708,62400,60900,57823,25442,23013,19525,8585
0500000US51161,"Roanoke County, Virginia",11142,3687,18850,7087,33316,77314,75223,71789,25909,22858,19691,8807
0500000US55059,"Kenosha County, Wisconsin",21679,7542,38585,16470,66124,135858,130705,123242,34425,29519,23669,9535
0500000US06033,"Lake County, California",7291,2295,13510,3730,21315,52124,50872,49867,20179,17946,14856,5076
0500000US06075,"San Francisco County, California",61818,17248,118684,62056,426742,776750,764621,743474,191266,167289,138128,61506
0500000US08123,"Weld County, Colorado",46677,12991,82497,29191,132284,240422,231808,217402,57811,49829,38223,14172
0500000US12005,"Bay County, Florida",22083,6222,39688,16524,69987,150290,145599,137383,44758,38857,30927,12756
0500000US13015,"Bartow County, Georgia",13264,4901,25274,10891,43907,84076,81134,76482,21998,18879,14651,5059
0500000US20015,"Butler County, Kansas",10067,3069,16767,5983,25208,51856,49998,47023,14970,13164,10133,4526
0500000US20103,"Leavenworth County, Kansas",11254,3125,19719,5918,32035,63585,61633,58730,17261,15296,12165,5007
0500000US20161,"Riley County, Kansas",6526,2005,12188,24644,45608,62424,61515,51381,10190,8492,7035,2904
0500000US25015,"Hampshire County, Massachusetts",13261,5143,23568,37312,73160,141027,137787,115485,38106,34026,27968,10619
0500000US29031,"Cape Girardeau County, Missouri",10014,2504,17037,11700,32319,62959,61716,56507,17851,15548,12949,5895
0500000US36001,"Albany County, New York",31089,10535,56517,45118,130829,258349,250600,228483,72597,65011,52316,22311
0500000US36029,"Erie County, New York",102472,33414,186092,84610,352544,757371,733627,695120,229844,202755,165216,73461
0500000US37045,"Cleveland County, North Carolina",12538,4104,21657,8470,34589,79201,75988,72095,26181,22441,18097,7513
0500000US39109,"Miami County, Ohio",14056,4584,24786,7254,36959,84589,81436,78287,27819,25769,20536,8950
0500000US39145,"Scioto County, Ohio",9143,3148,16503,6674,28494,61321,58999,55883,18648,16325,13526,5924
0500000US41005,"Clackamas County, Oregon",51115,15981,89564,30422,153332,337039,326511,313869,103663,90749,74649,29151
0500000US45077,"Pickens County, South Carolina",13001,4245,23642,21840,54105,104520,101295,91381,27795,23956,20689,8876
0500000US47163,"Sullivan County, Tennessee",17959,5421,30788,12256,52984,130427,126880,121129,47781,42987,34801,15117
0500000US53027,"Grays Harbor County, Washington",8054,3789,15099,5552,25988,61308,58802,56545,22171,19386,16312,6222
0500000US72139,"Trujillo Alto Municipio, Puerto Rico",7210,2431,11953,6038,24950,53870,51793,49272,16480,14539,12318,5350
0500000US05031,"Craighead County, Arkansas",15159,4332,27150,11700,46228,84075,81408,75687,21122,18586,15167,6307
0500000US06071,"San Bernardino County, California",320454,97118,572279,224772,935003,1662442,1599324,1506170,365995,313895,251168,97814
0500000US12099,"Palm Beach County, Florida",157481,50005,283443,112238,510527,1237778,1202498,1150033,450975,411206,354838,182877
0500000US12107,"Putnam County, Florida",8678,2651,15757,6002,24022,60519,58406,55464,22649,19981,17314,6711
0500000US13117,"Forsyth County, Georgia",38590,12102,64825,17410,90680,179571,171787,163960,39775,34030,28398,10522
0500000US13121,"Fulton County, Georgia",128315,39518,229550,106259,473938,846317,820564,770527,179262,155577,122675,49838
0500000US17097,"Lake County, Illinois",96279,32233,168695,72344,270207,553103,532137,499847,144715,125806,99801,40491
0500000US20173,"Sedgwick County, Kansas",74847,21757,131921,47456,205317,394965,381686,362451,106010,92200,74308,30386
0500000US26005,"Allegan County, Michigan",16242,5029,28357,8919,42186,92850,88970,85543,26714,24630,19808,7784
0500000US26081,"Kent County, Michigan",87781,26282,157809,61887,273784,512345,495977,469471,129177,112448,89751,36502
0500000US29037,"Cass County, Missouri",14863,4848,25142,8441,37157,82934,79812,76148,25315,22431,17994,7641
0500000US29189,"St. Louis County, Missouri",122405,38087,219527,84427,369864,802833,777418,744097,251590,221770,180521,78802
0500000US34005,"Burlington County, New Jersey",52955,17098,92802,37516,166292,363363,352582,339288,106464,93533,75275,32341
0500000US34007,"Camden County, New Jersey",64414,19518,114758,41646,196291,405626,392320,374067,112307,97826,79240,33102
0500000US35035,"Otero County, New Mexico",9135,2270,15459,6632,26833,53166,51322,48715,15097,13847,10722,4216
0500000US37071,"Gaston County, North Carolina",28150,8819,50165,18298,84425,178929,172681,164559,49424,44127,35389,13984
0500000US37171,"Surry County, North Carolina",8968,2863,15196,5847,24516,58278,56752,54113,20344,18137,15066,6722
0500000US42091,"Montgomery County, Pennsylvania",100830,31826,178132,66484,305761,670601,650472,622735,202380,180471,147157,66475
0500000US46099,"Minnehaha County, South Dakota",27090,7484,49051,16283,78744,148819,143825,136845,36828,31781,25354,9626
0500000US47149,"Rutherford County, Tennessee",45625,12993,79886,40120,146999,254455,245004,228578,49499,41476,33545,12188
0500000US47187,"Williamson County, Tennessee",37849,12089,63088,17304,85650,176453,168641,159328,43840,38120,30783,11553
0500000US48183,"Gregg County, Texas",17899,5125,31716,11931,48659,95713,91991,86939,26516,23153,18974,8026
0500000US48347,"Nacogdoches County, Texas",8497,2617,15350,12179,29105,51893,50361,43748,12798,10819,9550,3846
0500000US48439,"Tarrant County, Texas",309652,92454,548633,194969,883862,1600241,1536298,1450797,349189,299033,235476,91286
0500000US51069,"Frederick County, Virginia",12243,3790,20659,6566,31986,69962,67696,65275,21271,18559,15161,6357
0500000US55089,"Ozaukee County, Wisconsin",10619,3774,18961,7448,30210,72696,70186,67051,25377,21595,17689,7566
0500000US55133,"Waukesha County, Wisconsin",49067,16777,86697,31863,140486,327449,316375,303151,107405,94508,75079,32341
0500000US06065,"Riverside County, California",350333,107383,616127,238081,1002319,1907979,1834631,1729923,482864,430696,353025,152346
0500000US06085,"Santa Clara County, California",238289,70573,423735,164066,828251,1560706,1513835,1447775,369590,324601,261252,115606
0500000US06099,"Stanislaus County, California",85285,24988,148801,52218,227170,418513,401014,377459,101077,89855,72507,29370
0500000US08101,"Pueblo County, Colorado",20635,7248,37486,14961,64477,134639,130043,122286,42778,38343,30832,12920
0500000US12053,"Hernando County, Florida",19600,6560,35153,12586,59154,159657,155712,150949,67787,62500,52643,24604
0500000US12101,"Pasco County, Florida",62141,19276,109471,39066,182563,442985,430159,412902,157556,142909,122134,54751
0500000US12115,"Sarasota County, Florida",34024,11703,60574,24293,107736,374772,366144,355790,189899,178420,157066,77731
0500000US12119,"Sumter County, Florida",5950,1473,9257,3644,20791,120634,119497,117423,84858,81284,73154,31009
0500000US18011,"Boone County, Indiana",10218,3140,17674,5036,24907,51404,49325,47004,13223,10943,8752,3539
0500000US26091,"Lenawee County, Michigan",11851,3467,20655,9602,35521,79720,77611,73294,25564,22416,18092,7213
0500000US29183,"St. Charles County, Missouri",53234,16277,92672,33701,155841,316553,306510,291975,86886,77813,59689,24577
0500000US29187,"St. Francois County, Missouri",7811,2734,14116,5072,26109,54740,52576,50421,14902,13428,11343,4760
0500000US36059,"Nassau County, New York",163811,53141,291228,119361,494863,1102592,1067115,1017069,335773,293141,241330,108367
0500000US36071,"Orange County, New York",54610,17540,97252,39459,147784,295914,284699,267856,77277,68651,53391,21478
0500000US37133,"Onslow County, North Carolina",26289,5032,48419,42694,103860,152605,149264,131606,24911,21742,18036,7609
0500000US39113,"Montgomery County, Ohio",64780,20167,117544,48765,202413,428446,414787,393877,130456,115249,95644,41823
0500000US45045,"Greenville County, South Carolina",66691,19741,118030,45527,202286,410763,396183,376953,113382,98965,80987,32581
0500000US47059,"Greene County, Tennessee",7311,2440,13063,6033,24195,57660,56024,52049,20716,17813,14809,6235
0500000US48041,"Brazos County, Texas",26002,7153,46903,58121,126840,185017,179855,151152,28809,26144,20996,8191
0500000US48209,"Hays County, Texas",28079,7857,49928,38678,107762,177260,172703,155941,35109,30584,24844,8878
0500000US51059,"Fairfax County, Virginia",150479,45530,269098,96425,461732,911606,881697,843688,222650,192935,154639,60558
0500000US12081,"Manatee County, Florida",41795,12298,72457,27377,121042,329783,322398,310774,137168,127080,107787,49673
0500000US13057,"Cherokee County, Georgia",36128,11212,62094,21289,98227,200627,192055,181761,50591,45282,36209,12798
0500000US13215,"Muscogee County, Georgia",27504,7456,48112,19156,82528,150923,146048,137922,38019,31415,26086,10952
0500000US15001,"Hawaii County, Hawaii",24918,6933,43630,14472,68737,162367,157353,151325,58846,52057,42643,15240
0500000US18127,"Porter County, Indiana",21518,6579,37422,16398,64109,136235,132172,125067,39205,34475,27395,10979
0500000US22057,"Lafourche Parish, Louisiana",14119,3522,22982,8499,37110,77660,75133,71323,22897,19817,15537,7109
0500000US24510,"Baltimore city, Maryland",66856,18291,123114,57882,267148,491977,479381,454928,124044,107962,84069,33928
0500000US36083,"Rensselaer County, New York",17469,5595,31179,17061,63742,132146,128263,120608,37660,33797,26557,10550
0500000US37057,"Davidson County, North Carolina",20920,6538,36641,12087,58479,135115,129973,125695,42887,38104,30038,12029
0500000US39089,"Licking County, Ohio",22731,7101,40809,15385,64158,139166,134960,127964,40277,34838,28733,11955
0500000US41029,"Jackson County, Oregon",25123,7741,44571,17064,77014,180233,174993,167736,65130,58597,48689,19652
0500000US42063,"Indiana County, Pennsylvania",8223,2654,14818,14005,33659,71293,69683,61911,22679,20275,16623,7404
0500000US45007,"Anderson County, South Carolina",25371,7939,45426,17933,73692,160267,155056,146595,48417,43767,35930,14499
0500000US48135,"Ector County, Texas",26503,7324,48934,16210,71350,117708,113190,106766,23546,19713,15171,6097
0500000US48423,"Smith County, Texas",31322,9370,56559,22753,89911,179671,173662,164160,52104,45631,37588,15892
0500000US48469,"Victoria County, Texas",13274,4283,23694,8103,35573,70496,68341,64520,20646,18921,14935,6565
0500000US55127,"Walworth County, Wisconsin",12072,4080,21242,12873,40063,84938,82476,76907,24941,22705,18146,7385
0500000US01127,"Walker County, Alabama",7891,2325,13976,4951,22518,50948,49735,47597,15264,13917,12061,4919
0500000US05007,"Benton County, Arkansas",40535,12052,71569,21934,112999,208879,201039,191241,51109,44372,36290,16009
0500000US06101,"Sutter County, California",14271,4059,24983,8107,38066,74492,71824,67911,21337,18537,14863,7116
0500000US08001,"Adams County, Colorado",77295,22374,135775,44846,226304,392240,376093,357371,77551,67694,53109,19782
0500000US12087,"Monroe County, Florida",6115,1792,11243,4891,25175,65257,63784,61600,22772,20400,16972,6110
0500000US12095,"Orange County, Florida",170850,50908,305594,144960,626330,1107284,1075051,1011339,240255,205500,164884,64788
0500000US13077,"Coweta County, Georgia",18868,8412,34644,13182,59283,116331,111220,105182,30015,26167,20747,7466
0500000US17099,"LaSalle County, Illinois",13098,4165,23327,8004,39747,89216,86103,82521,28235,25442,20841,9199
0500000US19113,"Linn County, Iowa",29369,8911,52580,20303,88958,179264,173329,164988,48986,43613,36397,15734
0500000US27013,"Blue Earth County, Minnesota",6914,1838,13316,14472,33005,55182,54111,47112,12383,11131,9447,4254
0500000US28047,"Harrison County, Mississippi",27714,7918,49415,19610,82271,162222,157235,149798,42377,36791,30988,12336
0500000US28049,"Hinds County, Mississippi",32284,9390,56752,26619,99648,187532,180333,167464,48092,42128,33279,13378
0500000US29099,"Jefferson County, Missouri",29503,8877,51654,16381,82899,179131,172693,166575,50470,44783,33824,13005
0500000US33009,"Grafton County, New Hampshire",8195,2572,14376,12431,34773,77523,75410,68447,25182,22053,18635,7629
0500000US36013,"Chautauqua County, New York",14273,4476,25570,12055,45725,105623,102369,96435,35067,31011,25587,11319
